Ref,Val,Package,PosX,PosY,Rot,Side
"Q40","2N7000","TO-92_Inline_Wide",39.720000,-33.780000,0.000000,top
"Q41","2N7000","TO-92_Inline_Wide",39.720000,-38.860000,0.000000,top
"Q42","2N7000","TO-92_Inline_Wide",39.720000,-47.115000,0.000000,top
"Q43","2N7000","TO-92_Inline_Wide",39.720000,-52.195000,0.000000,top
"Q44","2N7000","TO-92_Inline_Wide",39.720000,-57.275000,0.000000,top
"Q45","2N7000","TO-92_Inline_Wide",39.720000,-65.530000,0.000000,top
"Q46","2N7000","TO-92_Inline_Wide",39.720000,-70.610000,0.000000,top
"Q47","2N7000","TO-92_Inline_Wide",39.720000,-78.865000,0.000000,top
"Q48","2N7000","TO-92_Inline_Wide",52.480000,-19.810000,180.000000,top
"Q49","2N7000","TO-92_Inline_Wide",52.480000,-28.065000,180.000000,top
"Q50","2N7000","TO-92_Inline_Wide",52.480000,-33.145000,180.000000,top
"Q51","2N7000","TO-92_Inline_Wide",52.480000,-41.400000,180.000000,top
"Q52","2N7000","TO-92_Inline_Wide",52.480000,-46.480000,180.000000,top
"Q53","2N7000","TO-92_Inline_Wide",52.480000,-54.735000,180.000000,top
"Q54","2N7000","TO-92_Inline_Wide",52.480000,-59.815000,180.000000,top
"Q55","2N7000","TO-92_Inline_Wide",52.480000,-68.070000,180.000000,top
"Q56","2N7000","TO-92_Inline_Wide",52.480000,-73.150000,180.000000,top
"Q57","2N7000","TO-92_Inline_Wide",52.480000,-78.230000,180.000000,top
"Q58","2N7000","TO-92_Inline_Wide",55.080000,-26.795000,0.000000,top
"Q59","2N7000","TO-92_Inline_Wide",55.080000,-42.035000,0.000000,top
"R1","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-16.000000,0.000000,top
"R2","10k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-24.255000,0.000000,top
"R3","10k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-32.510000,0.000000,top
"R4","10k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-45.845000,0.000000,top
"R5","22k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-59.180000,0.000000,top
"R6","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-16.000000,0.000000,top
"R7","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-29.335000,0.000000,top
"R8","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-42.670000,0.000000,top
"R9","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-50.925000,0.000000,top
"R10","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-64.260000,0.000000,top
"R11","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-16.000000,0.000000,top
"R12","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-29.335000,0.000000,top
"R13","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-42.670000,0.000000,top
"R14","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-61.085000,0.000000,top
"R15","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-69.340000,0.000000,top
"R16","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-16.000000,0.000000,top
"R17","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-29.335000,0.000000,top
"R18","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-42.670000,0.000000,top
"R19","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-61.085000,0.000000,top
"R20","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-69.340000,0.000000,top
"R21","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-16.000000,0.000000,top
"R22","22k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-29.335000,0.000000,top
"R23","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-42.670000,0.000000,top
"R24","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-61.085000,0.000000,top
"R25","22k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-74.420000,0.000000,top
"R26","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-16.000000,0.000000,top
"R27","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-24.255000,0.000000,top
"R28","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-37.590000,0.000000,top
"R29","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-50.925000,0.000000,top
"R30","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-64.260000,0.000000,top
"R31","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-16.000000,0.000000,top
"R32","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-31.240000,0.000000,top
